Year;Quarter;Unit;Economic Activity;GDP;Date
2012;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;71.1;2012-06
2012;Q2;Index;Manufacturing : Petroleum Refining;68.7;2012-06
2012;Q2;Index;Electricity, Gas and Water;75.5;2012-06
2012;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;65.8;2012-06
2012;Q2;Index;Government Activities;73.5;2012-06
2012;Q2;Index;Gross Value Added;71.5;2012-06
2012;Q4;Index;Manufacturing : Petroleum Refining;72.5;2012-12
2012;Q4;Index;Construction;53.8;2012-12
2012;Q4;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;67.5;2012-12
2013;Q1;Index;Mining & Quarrying;92.1;2013-03
2013;Q1;Index;Construction;58.5;2013-03
2013;Q1;Index;Net Taxes on Products;89.8;2013-03
2013;Q1;Index;Gross Domestic Product;71.7;2013-03
2013;Q2;Index;Construction;59.0;2013-06
2013;Q2;Index;Net Taxes on Products;96.2;2013-06
2013;Q3;Index;Mining & Quarrying;103.2;2013-09
2013;Q3;Index;Community, Social & Personal Services;39.6;2013-09
2013;Q3;Index;Government Activities;73.1;2013-09
2013;Q4;Index;Manufacturing;61.7;2013-12
2013;Q4;Index;Manufacturing : Petroleum Refining;72.9;2013-12
2013;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;65.4;2013-12
2013;Q4;Index;Transport, Storage & Communication;65.8;2013-12
2013;Q4;Index;Community, Social & Personal Services;41.3;2013-12
2013;Q4;Index;Gross Value Added;76.1;2013-12
2014;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;98.9;2014-03
2014;Q1;Index;Electricity, Gas and Water;33.9;2014-03
2014;Q1;Index;Community, Social & Personal Services;45.8;2014-03
2014;Q2;Index;Mining & Quarrying;98.3;2014-06
2014;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;62.6;2014-06
2014;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;76.0;2014-06
2014;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;57.6;2014-06
2014;Q2;Index;Government Activities;83.3;2014-06
2014;Q2;Index;Gross Value Added;76.0;2014-06
2014;Q3;Index;Agriculture, Forestry & Fishing;83.2;2014-09
2014;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;77.8;2014-09
2014;Q3;Index;Transport, Storage & Communication;63.1;2014-09
2014;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;54.7;2014-09
2014;Q4;Index;Agriculture, Forestry & Fishing;65.8;2014-12
2014;Q4;Index;Manufacturing : Petroleum Refining;88.8;2014-12
2014;Q4;Index;Manufacturing : Manufacturing excluding petroleum refining;63.2;2014-12
2014;Q4;Index;Transport, Storage & Communication;69.6;2014-12
2014;Q4;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;79.1;2014-12
2014;Q4;Index;Gross Value Added;78.2;2014-12
2015;Q1;Index;Manufacturing;76.1;2015-03
2015;Q1;Index;Construction;66.3;2015-03
2015;Q1;Index;Finance, Insurance, Real Estate & Business Services;69.6;2015-03
2015;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;105.7;2015-06
2015;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;78.4;2015-06
2015;Q2;Index;Community, Social & Personal Services;51.8;2015-06
2015;Q2;Index;Gross Domestic Product;79.9;2015-06
2015;Q3;Index;Agriculture, Forestry & Fishing;87.8;2015-09
2015;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;82.0;2015-09
2015;Q3;Index;Manufacturing;76.8;2015-09
2015;Q3;Index;Wholesale & Retail Trade, Restaurants & hotels;68.5;2015-09
2015;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;56.4;2015-09
2015;Q3;Index;Community, Social & Personal Services;48.9;2015-09
2015;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;104.9;2015-12
2015;Q4;Index;Manufacturing;76.5;2015-12
2015;Q4;Index;Manufacturing : Manufacturing excluding petroleum refining;69.2;2015-12
2016;Q1;Index;Manufacturing;80.7;2016-03
2016;Q1;Index;Electricity, Gas and Water;37.7;2016-03
2016;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;105.2;2016-06
2016;Q2;Index;Construction;61.4;2016-06
2016;Q3;Index;Gross Value Added;80.8;2016-09
2016;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;108.9;2016-12
2016;Q4;Index;Community, Social & Personal Services;55.8;2016-12
2016;Q4;Index;Gross Domestic Product;83.8;2016-12
2017;Q1;Index;Mining & Quarrying;101.7;2017-03
2017;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;73.6;2017-03
2017;Q1;Index;Construction;60.8;2017-03
2017;Q1;Index;Finance, Insurance, Real Estate & Business Services;73.3;2017-03
2017;Q1;Index;Government Activities;91.3;2017-03
2017;Q1;Index;Gross Domestic Product;81.6;2017-03
2017;Q2;Index;Manufacturing : Petroleum Refining;104.7;2017-06
2017;Q3;Index;Electricity, Gas and Water;150.5;2017-09
2017;Q3;Index;Finance, Insurance, Real Estate & Business Services;72.3;2017-09
2017;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;61.0;2017-09
2017;Q3;Index;Government Activities;78.7;2017-09
2017;Q4;Index;Gross Value Added;86.7;2017-12
2017;Q4;Index;Net Taxes on Products;77.4;2017-12
2018;Q1;Index;Mining & Quarrying;102.4;2018-03
2018;Q1;Index;Manufacturing;81.3;2018-03
2018;Q1;Index;Manufacturing : Petroleum Refining;97.6;2018-03
2018;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;74.7;2018-03
2018;Q1;Index;Transport, Storage & Communication;80.6;2018-03
2018;Q1;Index;Finance, Insurance, Real Estate & Business Services;76.0;2018-03
2018;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;81.1;2018-06
2018;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;76.1;2018-06
2018;Q2;Index;Construction;62.4;2018-06
2018;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;67.6;2018-06
2018;Q2;Index;Gross Value Added;84.3;2018-06
2018;Q3;Index;Transport, Storage & Communication;75.7;2018-09
2018;Q3;Index;Finance, Insurance, Real Estate & Business Services;75.3;2018-09
2018;Q3;Index;Net Taxes on Products;69.0;2018-09
2018;Q3;Index;Gross Domestic Product;84.3;2018-09
2018;Q4;Index;Agriculture, Forestry & Fishing;79.4;2018-12
2018;Q4;Index;Mining & Quarrying;110.7;2018-12
2018;Q4;Index;Finance, Insurance, Real Estate & Business Services;82.9;2018-12
2019;Q1;Index;Electricity, Gas and Water;40.5;2019-03
2019;Q1;Index;Construction;67.8;2019-03
2019;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;73.2;2019-03
2019;Q1;Index;Community, Social & Personal Services;68.5;2019-03
2019;Q1;Index;Gross Value Added;86.5;2019-03
2019;Q2;Index;Manufacturing;84.5;2019-06
2019;Q2;Index;Manufacturing : Petroleum Refining;97.0;2019-06
2019;Q2;Index;Electricity, Gas and Water;97.9;2019-06
2019;Q2;Index;Community, Social & Personal Services;69.5;2019-06
2019;Q2;Index;Gross Domestic Product;85.3;2019-06
2019;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;101.0;2019-09
2019;Q3;Index;Manufacturing;82.6;2019-09
2019;Q3;Index;Electricity, Gas and Water;151.0;2019-09
2019;Q3;Index;Community, Social & Personal Services;68.1;2019-09
2019;Q3;Index;Net Taxes on Products;84.2;2019-09
2019;Q4;Index;Construction;67.3;2019-12
2019;Q4;Index;Finance, Insurance, Real Estate & Business Services;85.9;2019-12
2019;Q4;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;92.0;2019-12
2019;Q4;Index;Community, Social & Personal Services;70.3;2019-12
2019;Q4;Index;Net Taxes on Products;85.5;2019-12
2019;Q4;Index;Gross Domestic Product;89.6;2019-12
2020;Q1;Index;Agriculture, Forestry & Fishing;89.7;2020-03
2020;Q1;Index;Mining & Quarrying;100.3;2020-03
2020;Q1;Index;Electricity, Gas and Water;40.3;2020-03
2020;Q2;Index;Manufacturing : Petroleum Refining;83.6;2020-06
2020;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;57.8;2020-06
2020;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;90.1;2020-06
2020;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;93.7;2020-09
2020;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;75.5;2020-09
2020;Q3;Index;Transport, Storage & Communication;70.7;2020-09
2020;Q3;Index;Government Activities;83.9;2020-09
2020;Q3;Index;Gross Domestic Product;82.3;2020-09
2020;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;94.4;2020-12
2020;Q4;Index;Manufacturing;84.9;2020-12
2020;Q4;Index;Electricity, Gas and Water;64.1;2020-12
2020;Q4;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;95.1;2020-12
2020;Q4;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;81.0;2020-12
2021;Q1;Index;Agriculture, Forestry & Fishing;91.9;2021-03
2021;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;86.1;2021-03
2021;Q1;Index;Electricity, Gas and Water;40.5;2021-03
2021;Q1;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;98.7;2021-03
2021;Q1;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;72.2;2021-03
2021;Q1;Index;Gross Value Added;86.9;2021-03
2021;Q1;Index;Gross Domestic Product;86.6;2021-03
2021;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;88.3;2021-06
2021;Q2;Index;Manufacturing : Petroleum Refining;92.4;2021-06
2021;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;86.6;2021-06
2021;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;80.9;2021-06
2021;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;95.9;2021-06
2021;Q2;Index;Net Taxes on Products;79.5;2021-06
2021;Q2;Index;Gross Domestic Product;84.5;2021-06
2021;Q3;Index;Agriculture, Forestry & Fishing;103.9;2021-09
2021;Q3;Index;Mining & Quarrying;101.5;2021-09
2021;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;94.3;2021-09
2021;Q3;Index;Wholesale & Retail Trade, Restaurants & hotels;82.7;2021-09
2021;Q3;Index;Transport, Storage & Communication;81.5;2021-09
2021;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;84.1;2021-09
2021;Q4;Index;Manufacturing : Petroleum Refining;117.7;2021-12
2021;Q4;Index;Electricity, Gas and Water;68.1;2021-12
2021;Q4;Index;Finance, Insurance, Real Estate & Business Services;92.5;2021-12
2021;Q4;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;89.6;2021-12
2021;Q4;Index;Government Activities;106.2;2021-12
2022;Q1;Index;Manufacturing : Petroleum Refining;107.9;2022-03
2022;Q1;Index;Electricity, Gas and Water;42.2;2022-03
2022;Q1;Index;Community, Social & Personal Services;89.1;2022-03
2022;Q1;Index;Net Taxes on Products;92.5;2022-03
2022;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;96.0;2022-06
2022;Q2;Index;Electricity, Gas and Water;102.4;2022-06
2022;Q2;Index;Finance, Insurance, Real Estate & Business Services;91.6;2022-06
2022;Q3;Index;Transport, Storage & Communication;88.6;2022-09
2022;Q3;Index;Government Activities;90.8;2022-09
2022;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;111.7;2022-12
2022;Q4;Index;Manufacturing;99.9;2022-12
2022;Q4;Index;Construction;101.1;2022-12
2023;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;104.1;2023-03
2023;Q1;Index;Transport, Storage & Communication;101.4;2023-03
2023;Q1;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;102.5;2023-03
2023;Q1;Index;Government Activities;105.7;2023-03
2023;Q1;Index;Net Taxes on Products;99.6;2023-03
2023;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;91.7;2023-06
2023;Q3;Index;Agriculture, Forestry & Fishing;106.8;2023-09
2023;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;94.1;2023-09
2023;Q3;Index;Electricity, Gas and Water;176.0;2023-09
2023;Q4;Index;Electricity, Gas and Water;72.0;2023-12
2023;Q4;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;112.2;2023-12
2023;Q4;Index;Government Activities;113.1;2023-12
2023;Q4;Index;Gross Value Added;100.9;2023-12
2023;Q4;Index;Gross Domestic Product;100.8;2023-12
2024;Q1;Index;Agriculture, Forestry & Fishing;103.4;2024-03
2024;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;111.0;2024-03
2024;Q1;Index;Construction;101.3;2024-03
2024;Q1;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;99.5;2024-03
2024;Q2;Index;Agriculture, Forestry & Fishing;104.7;2024-06
2024;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;92.4;2024-06
2024;Q2;Index;Electricity, Gas and Water;117.3;2024-06
2024;Q2;Index;Transport, Storage & Communication;97.3;2024-06
2024;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;104.5;2024-06
2024;Q3;Index;Agriculture, Forestry & Fishing;112.5;2024-09
2024;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;95.4;2024-09
2024;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;99.2;2024-09
2024;Q3;Index;Wholesale & Retail Trade, Restaurants & hotels;103.6;2024-09
2024;Q3;Index;Government Activities;95.6;2024-09
2024;Q4;Index;Mining & Quarrying : Other Mining & Quarrying;100.0;2024-12
2024;Q4;Index;Construction;112.1;2024-12
2025;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;90.9;2025-03
2025;Q1;Index;Electricity, Gas and Water;49.5;2025-03
2025;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;114.5;2025-03
2025;Q1;Index;Transport, Storage & Communication;112.5;2025-03
2025;Q1;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;107.3;2025-03
2025;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;117.3;2025-06
2025;Q2;Index;Construction;104.2;2025-06
2025;Q2;Index;Finance, Insurance, Real Estate & Business Services;110.7;2025-06
2025;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;108.3;2025-06
2025;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;107.3;2025-09
2025;Q3;Index;Manufacturing;106.7;2025-09
2025;Q3;Index;Electricity, Gas and Water;194.2;2025-09
2025;Q3;Index;Construction;110.9;2025-09
2025;Q3;Index;Transport, Storage & Communication;101.8;2025-09
2025;Q3;Index;Net Taxes on Products;109.9;2025-09
2025;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;105.9;2025-12
2025;Q4;Index;Community, Social & Personal Services;110.9;2025-12
2025;Q4;Index;Government Activities;114.6;2025-12
2010;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;18018.0;2010-03
2010;Q1;Million of Saudi Riyals;Mining & Quarrying;200976.0;2010-03
2010;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;55691.0;2010-03
2010;Q1;Million of Saudi Riyals;Community, Social & Personal Services;11252.0;2010-03
2010;Q1;Million of Saudi Riyals;Net Taxes on Products;34746.0;2010-03
2010;Q2;Million of Saudi Riyals;Mining & Quarrying;211627.0;2010-06
2010;Q2;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;2905.0;2010-06
2010;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;68662.0;2010-06
2010;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;33475.0;2010-06
2010;Q2;Million of Saudi Riyals;Net Taxes on Products;38887.0;2010-06
2010;Q3;Million of Saudi Riyals;Manufacturing;93475.0;2010-09
2010;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;67432.0;2010-09
2010;Q3;Million of Saudi Riyals;Community, Social & Personal Services;11407.0;2010-09
2010;Q3;Million of Saudi Riyals;Government Activities;95139.0;2010-09
2010;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;2534.0;2010-12
2010;Q4;Million of Saudi Riyals;Manufacturing : Petroleum Refining;48946.0;2010-12
2010;Q4;Million of Saudi Riyals;Electricity, Gas and Water;6419.0;2010-12
2010;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;34751.0;2010-12
2011;Q1;Million of Saudi Riyals;Mining & Quarrying;230534.0;2011-03
2011;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3333.0;2011-03
2011;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;63275.0;2011-03
2011;Q1;Million of Saudi Riyals;Electricity, Gas and Water;4730.0;2011-03
2011;Q1;Million of Saudi Riyals;Construction;43235.0;2011-03
2011;Q1;Million of Saudi Riyals;Government Activities;115030.0;2011-03
2011;Q1;Million of Saudi Riyals;Gross Domestic Product;742684.0;2011-03
2011;Q2;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3111.0;2011-06
2011;Q2;Million of Saudi Riyals;Manufacturing;110147.0;2011-06
2011;Q2;Million of Saudi Riyals;Gross Value Added;723972.0;2011-06
2011;Q3;Million of Saudi Riyals;Mining & Quarrying;256106.0;2011-09
2011;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;32273.0;2011-09
2011;Q3;Million of Saudi Riyals;Government Activities;101811.0;2011-09
2011;Q3;Million of Saudi Riyals;Net Taxes on Products;49228.0;2011-09
2011;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;16829.0;2011-12
2011;Q4;Million of Saudi Riyals;Transport, Storage & Communication;35693.0;2011-12
2012;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;19726.0;2012-03
2012;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;39934.0;2012-03
2012;Q2;Million of Saudi Riyals;Mining & Quarrying;264641.0;2012-06
2012;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;261428.0;2012-06
2012;Q2;Million of Saudi Riyals;Electricity, Gas and Water;12052.0;2012-06
2012;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;38788.0;2012-06
2012;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;74342.0;2012-09
2012;Q3;Million of Saudi Riyals;Net Taxes on Products;51793.0;2012-09
2012;Q4;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;63424.0;2012-12
2013;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;21019.0;2013-03
2013;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;40691.0;2013-03
2013;Q1;Million of Saudi Riyals;Construction;49444.0;2013-03
2013;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;84388.0;2013-03
2013;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;38953.0;2013-03
2013;Q1;Million of Saudi Riyals;Net Taxes on Products;53171.0;2013-03
2013;Q2;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3361.0;2013-06
2013;Q2;Million of Saudi Riyals;Transport, Storage & Communication;39536.0;2013-06
2013;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;71055.0;2013-09
2013;Q3;Million of Saudi Riyals;Gross Value Added;808491.0;2013-09
2013;Q3;Million of Saudi Riyals;Gross Domestic Product;850723.0;2013-09
2013;Q4;Million of Saudi Riyals;Manufacturing : Petroleum Refining;45696.0;2013-12
2013;Q4;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;67270.0;2013-12
2013;Q4;Million of Saudi Riyals;Community, Social & Personal Services;16825.0;2013-12
2013;Q4;Million of Saudi Riyals;Gross Value Added;824625.0;2013-12
2013;Q4;Million of Saudi Riyals;Net Taxes on Products;54642.0;2013-12
2013;Q4;Million of Saudi Riyals;Gross Domestic Product;867617.0;2013-12
2014;Q1;Million of Saudi Riyals;Manufacturing;128950.0;2014-03
2014;Q1;Million of Saudi Riyals;Electricity, Gas and Water;5413.0;2014-03
2014;Q1;Million of Saudi Riyals;Community, Social & Personal Services;18676.0;2014-03
2014;Q2;Million of Saudi Riyals;Manufacturing;127780.0;2014-06
2014;Q2;Million of Saudi Riyals;Electricity, Gas and Water;13981.0;2014-06
2014;Q3;Million of Saudi Riyals;Mining & Quarrying;261580.0;2014-09
2014;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;258185.0;2014-09
2014;Q3;Million of Saudi Riyals;Gross Value Added;827528.0;2014-09
2014;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;40273.0;2014-12
2014;Q4;Million of Saudi Riyals;Net Taxes on Products;54390.0;2014-12
2015;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;85100.0;2015-03
2015;Q1;Million of Saudi Riyals;Transport, Storage & Communication;46635.0;2015-03
2015;Q1;Million of Saudi Riyals;Net Taxes on Products;51001.0;2015-03
2015;Q2;Million of Saudi Riyals;Agriculture, Forestry & Fishing;23960.0;2015-06
2015;Q2;Million of Saudi Riyals;Manufacturing;137626.0;2015-06
2015;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;81147.0;2015-06
2015;Q2;Million of Saudi Riyals;Government Activities;130797.0;2015-06
2015;Q3;Million of Saudi Riyals;Manufacturing : Petroleum Refining;58862.0;2015-09
2015;Q3;Million of Saudi Riyals;Construction;55889.0;2015-09
2015;Q3;Million of Saudi Riyals;Gross Value Added;868062.0;2015-09
2015;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;19560.0;2015-12
2015;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;90210.0;2015-12
2015;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;48220.0;2015-12
2015;Q4;Million of Saudi Riyals;Net Taxes on Products;55699.0;2015-12
2016;Q1;Million of Saudi Riyals;Electricity, Gas and Water;6022.0;2016-03
2016;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;87833.0;2016-03
2016;Q1;Million of Saudi Riyals;Gross Domestic Product;936516.0;2016-03
2016;Q2;Million of Saudi Riyals;Construction;51957.0;2016-06
2016;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;41698.0;2016-06
2016;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;25964.0;2016-09
2016;Q3;Million of Saudi Riyals;Manufacturing;141747.0;2016-09
2016;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;82779.0;2016-09
2016;Q3;Million of Saudi Riyals;Gross Value Added;875080.0;2016-09
2016;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;20930.0;2016-12
2016;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;92528.0;2016-12
2016;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;43119.0;2016-12
2017;Q1;Million of Saudi Riyals;Manufacturing;146699.0;2017-03
2017;Q1;Million of Saudi Riyals;Transport, Storage & Communication;49184.0;2017-03
2017;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;93203.0;2017-03
2017;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;51858.0;2017-03
2017;Q1;Million of Saudi Riyals;Community, Social & Personal Services;24997.0;2017-03
2017;Q2;Million of Saudi Riyals;Manufacturing : Petroleum Refining;65603.0;2017-06
2017;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;81924.0;2017-06
2017;Q2;Million of Saudi Riyals;Transport, Storage & Communication;47480.0;2017-06
2017;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;41218.0;2017-06
2017;Q2;Million of Saudi Riyals;Net Taxes on Products;46796.0;2017-06
2017;Q3;Million of Saudi Riyals;Gross Value Added;890649.0;2017-09
2017;Q3;Million of Saudi Riyals;Gross Domestic Product;933711.0;2017-09
2017;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;21843.0;2017-12
2017;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3314.0;2017-12
2017;Q4;Million of Saudi Riyals;Manufacturing : Petroleum Refining;67040.0;2017-12
2017;Q4;Million of Saudi Riyals;Construction;56069.0;2017-12
2017;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;100527.0;2017-12
2017;Q4;Million of Saudi Riyals;Net Taxes on Products;45812.0;2017-12
2018;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;263823.0;2018-03
2018;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;89507.0;2018-03
2018;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;53612.0;2018-03
2018;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;42608.0;2018-03
2018;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;90425.0;2018-06
2018;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;279007.0;2018-09
2018;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;86293.0;2018-09
2018;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;92377.0;2018-09
2018;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;22295.0;2018-12
2018;Q4;Million of Saudi Riyals;Electricity, Gas and Water;9405.0;2018-12
2018;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;105380.0;2018-12
2018;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;52366.0;2018-12
2018;Q4;Million of Saudi Riyals;Gross Value Added;969385.0;2018-12
2019;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;101889.0;2019-03
2019;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;46096.0;2019-03
2019;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;259742.0;2019-06
2019;Q2;Million of Saudi Riyals;Construction;55464.0;2019-06
2019;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;88592.0;2019-06
2019;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;49736.0;2019-06
2019;Q2;Million of Saudi Riyals;Gross Value Added;925793.0;2019-06
2019;Q3;Million of Saudi Riyals;Mining & Quarrying;263963.0;2019-09
2019;Q3;Million of Saudi Riyals;Manufacturing : Petroleum Refining;62121.0;2019-09
2019;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;100409.0;2019-09
2019;Q3;Million of Saudi Riyals;Government Activities;129495.0;2019-09
2019;Q4;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;90543.0;2019-12
