Year;Quarter;Unit;Economic Activity;GDP;Date
2010;Q1;Index;Oil Activities;78.0;2010-03
2010;Q2;Index;Government Activities;68.9;2010-06
2010;Q3;Index;Government Activities;71.3;2010-09
2010;Q4;Index;Oil Activities;92.4;2010-12
2010;Q4;Index;Non-Oil Activities;48.3;2010-12
2010;Q4;Index;Gross Value Added;65.2;2010-12
2010;Q4;Index;Net Taxes on Products;68.3;2010-12
2011;Q1;Index;Oil Activities;88.4;2011-03
2011;Q1;Index;Government Activities;75.3;2011-03
2011;Q2;Index;Net Taxes on Products;77.8;2011-06
2011;Q3;Index;Government Activities;74.9;2011-09
2011;Q3;Index;Gross Value Added;68.5;2011-09
2011;Q3;Index;Net Taxes on Products;83.2;2011-09
2012;Q1;Index;Non-Oil Activities;55.3;2012-03
2012;Q1;Index;Government Activities;77.1;2012-03
2012;Q1;Index;Gross Value Added;71.9;2012-03
2012;Q2;Index;Gross Value Added;72.1;2012-06
2012;Q3;Index;Government Activities;84.8;2012-09
2013;Q1;Index;Non-Oil Activities;59.8;2013-03
2013;Q1;Index;Gross Value Added;71.9;2013-03
2013;Q2;Index;Gross Value Added;73.4;2013-06
2013;Q2;Index;Net Taxes on Products;96.2;2013-06
2013;Q2;Index;Gross Domestic Product;73.3;2013-06
2013;Q3;Index;Gross Value Added;75.1;2013-09
2013;Q4;Index;Non-Oil Activities;62.5;2013-12
2014;Q2;Index;Non-Oil Activities;64.8;2014-06
2014;Q2;Index;Net Taxes on Products;86.3;2014-06
2014;Q4;Index;Oil Activities;95.9;2014-12
2015;Q2;Index;Non-Oil Activities;67.6;2015-06
2015;Q4;Index;Net Taxes on Products;94.1;2015-12
2016;Q1;Index;Government Activities;90.0;2016-03
2016;Q2;Index;Gross Value Added;81.8;2016-06
2017;Q1;Index;Non-Oil Activities;70.6;2017-03
2017;Q3;Index;Government Activities;90.2;2017-09
2017;Q3;Index;Gross Value Added;83.5;2017-09
2018;Q1;Index;Gross Value Added;84.4;2018-03
2018;Q1;Index;Net Taxes on Products;72.3;2018-03
2018;Q3;Index;Non-Oil Activities;74.6;2018-09
2018;Q3;Index;Gross Value Added;85.9;2018-09
2018;Q4;Index;Net Taxes on Products;78.1;2018-12
2019;Q2;Index;Government Activities;94.5;2019-06
2019;Q2;Index;Gross Value Added;86.8;2019-06
2019;Q2;Index;Net Taxes on Products;84.2;2019-06
2019;Q3;Index;Gross Value Added;86.4;2019-09
2019;Q3;Index;Gross Domestic Product;86.2;2019-09
2020;Q1;Index;Oil Activities;99.0;2020-03
2020;Q4;Index;Non-Oil Activities;77.8;2020-12
2021;Q1;Index;Non-Oil Activities;80.5;2021-03
2021;Q1;Index;Gross Value Added;86.2;2021-03
2021;Q1;Index;Gross Domestic Product;85.9;2021-03
2021;Q2;Index;Government Activities;93.1;2021-06
2021;Q3;Index;Non-Oil Activities;84.1;2021-09
2021;Q3;Index;Net Taxes on Products;81.7;2021-09
2021;Q4;Index;Oil Activities;104.0;2021-12
2021;Q4;Index;Gross Domestic Product;92.4;2021-12
2022;Q1;Index;Government Activities;97.8;2022-03
2022;Q4;Index;Oil Activities;109.7;2022-12
2022;Q4;Index;Government Activities;99.9;2022-12
2023;Q1;Index;Oil Activities;107.9;2023-03
2023;Q1;Index;Government Activities;99.6;2023-03
2023;Q2;Index;Government Activities;98.8;2023-06
2023;Q3;Index;Government Activities;100.0;2023-09
2023;Q4;Index;Oil Activities;92.2;2023-12
2023;Q4;Index;Non-Oil Activities;102.1;2023-12
2024;Q2;Index;Government Activities;103.6;2024-06
2024;Q3;Index;Non-Oil Activities;106.5;2024-09
2024;Q3;Index;Gross Domestic Product;103.1;2024-09
2024;Q4;Index;Government Activities;104.5;2024-12
2024;Q4;Index;Gross Domestic Product;104.1;2024-12
2025;Q1;Index;Government Activities;104.7;2025-03
2025;Q1;Index;Gross Domestic Product;104.7;2025-03
2025;Q2;Index;Oil Activities;100.2;2025-06
2025;Q2;Index;Gross Domestic Product;106.7;2025-06
2025;Q3;Index;Oil Activities;103.5;2025-09
2025;Q3;Index;Gross Value Added;107.9;2025-09
2010;Q2;Million of Saudi Riyals;Oil Activities;256855.0;2010-06
2010;Q4;Million of Saudi Riyals;Non-Oil Activities;293481.0;2010-12
2010;Q4;Million of Saudi Riyals;Net Taxes on Products;40421.0;2010-12
2010;Q4;Million of Saudi Riyals;Gross Domestic Product;741909.0;2010-12
2011;Q1;Million of Saudi Riyals;Government Activities;117107.0;2011-03
2011;Q3;Million of Saudi Riyals;Government Activities;116470.0;2011-09
2011;Q4;Million of Saudi Riyals;Oil Activities;305714.0;2011-12
2011;Q4;Million of Saudi Riyals;Net Taxes on Products;45719.0;2011-12
2011;Q4;Million of Saudi Riyals;Gross Domestic Product;798561.0;2011-12
2012;Q2;Million of Saudi Riyals;Net Taxes on Products;55043.0;2012-06
2012;Q3;Million of Saudi Riyals;Net Taxes on Products;51793.0;2012-09
2012;Q3;Million of Saudi Riyals;Gross Domestic Product;820184.0;2012-09
2012;Q4;Million of Saudi Riyals;Oil Activities;296943.0;2012-12
2012;Q4;Million of Saudi Riyals;Government Activities;127022.0;2012-12
2012;Q4;Million of Saudi Riyals;Gross Value Added;770618.0;2012-12
2013;Q1;Million of Saudi Riyals;Government Activities;129509.0;2013-03
2013;Q1;Million of Saudi Riyals;Gross Value Added;778922.0;2013-03
2013;Q3;Million of Saudi Riyals;Gross Value Added;813513.0;2013-09
2013;Q3;Million of Saudi Riyals;Gross Domestic Product;855967.0;2013-09
2013;Q4;Million of Saudi Riyals;Net Taxes on Products;54642.0;2013-12
2014;Q2;Million of Saudi Riyals;Government Activities;134968.0;2014-06
2014;Q2;Million of Saudi Riyals;Gross Value Added;829853.0;2014-06
2014;Q3;Million of Saudi Riyals;Non-Oil Activities;399279.0;2014-09
2015;Q2;Million of Saudi Riyals;Non-Oil Activities;411078.0;2015-06
2015;Q4;Million of Saudi Riyals;Oil Activities;326272.0;2015-12
2015;Q4;Million of Saudi Riyals;Government Activities;136728.0;2015-12
2015;Q4;Million of Saudi Riyals;Net Taxes on Products;55699.0;2015-12
2016;Q3;Million of Saudi Riyals;Gross Value Added;886875.0;2016-09
2016;Q4;Million of Saudi Riyals;Oil Activities;340371.0;2016-12
2017;Q1;Million of Saudi Riyals;Gross Value Added;888748.0;2017-03
2017;Q2;Million of Saudi Riyals;Non-Oil Activities;433011.0;2017-06
2017;Q4;Million of Saudi Riyals;Non-Oil Activities;445947.0;2017-12
2017;Q4;Million of Saudi Riyals;Gross Value Added;912076.0;2017-12
2018;Q1;Million of Saudi Riyals;Non-Oil Activities;444653.0;2018-03
2018;Q2;Million of Saudi Riyals;Net Taxes on Products;46922.0;2018-06
2018;Q3;Million of Saudi Riyals;Non-Oil Activities;453733.0;2018-09
2018;Q3;Million of Saudi Riyals;Net Taxes on Products;40861.0;2018-09
2018;Q4;Million of Saudi Riyals;Net Taxes on Products;46254.0;2018-12
2019;Q1;Million of Saudi Riyals;Non-Oil Activities;467520.0;2019-03
2019;Q2;Million of Saudi Riyals;Net Taxes on Products;49877.0;2019-06
2019;Q3;Million of Saudi Riyals;Gross Domestic Product;984230.0;2019-09
2019;Q4;Million of Saudi Riyals;Oil Activities;325800.0;2019-12
2020;Q1;Million of Saudi Riyals;Government Activities;144893.0;2020-03
2020;Q1;Million of Saudi Riyals;Net Taxes on Products;49058.0;2020-03
2020;Q2;Million of Saudi Riyals;Net Taxes on Products;41706.0;2020-06
2020;Q3;Million of Saudi Riyals;Oil Activities;288298.0;2020-09
2020;Q3;Million of Saudi Riyals;Gross Value Added;901465.0;2020-09
2021;Q1;Million of Saudi Riyals;Non-Oil Activities;489221.0;2021-03
2021;Q1;Million of Saudi Riyals;Gross Value Added;933248.0;2021-03
2021;Q3;Million of Saudi Riyals;Oil Activities;318676.0;2021-09
2021;Q3;Million of Saudi Riyals;Government Activities;148489.0;2021-09
2021;Q3;Million of Saudi Riyals;Gross Value Added;981941.0;2021-09
2021;Q4;Million of Saudi Riyals;Net Taxes on Products;50812.0;2021-12
2022;Q1;Million of Saudi Riyals;Oil Activities;343614.0;2022-03
2022;Q1;Million of Saudi Riyals;Non-Oil Activities;542748.0;2022-03
2022;Q1;Million of Saudi Riyals;Gross Domestic Product;1100384.0;2022-03
2022;Q2;Million of Saudi Riyals;Oil Activities;351003.0;2022-06
2022;Q3;Million of Saudi Riyals;Oil Activities;360997.0;2022-09
2022;Q3;Million of Saudi Riyals;Gross Value Added;1100312.0;2022-09
2022;Q4;Million of Saudi Riyals;Oil Activities;351003.0;2022-12
2022;Q4;Million of Saudi Riyals;Gross Domestic Product;1159621.0;2022-12
2023;Q3;Million of Saudi Riyals;Oil Activities;301783.0;2023-09
2023;Q4;Million of Saudi Riyals;Gross Value Added;1069104.0;2023-12
2024;Q2;Million of Saudi Riyals;Gross Value Added;1107926.0;2024-06
2024;Q3;Million of Saudi Riyals;Gross Value Added;1114625.0;2024-09
2024;Q3;Million of Saudi Riyals;Gross Domestic Product;1177467.0;2024-09
2024;Q4;Million of Saudi Riyals;Net Taxes on Products;63352.0;2024-12
2025;Q1;Million of Saudi Riyals;Gross Value Added;1133144.0;2025-03
2025;Q2;Million of Saudi Riyals;Non-Oil Activities;674108.0;2025-06
2025;Q3;Million of Saudi Riyals;Oil Activities;331051.0;2025-09
2010;Q2;Growth Rates Q-o-Q;Oil Activities;3.02;2010-06
2010;Q3;Growth Rates Q-o-Q;Government Activities;3.44;2010-09
2010;Q3;Growth Rates Q-o-Q;Gross Value Added;-0.15;2010-09
2010;Q4;Growth Rates Q-o-Q;Non-Oil Activities;0.57;2010-12
2010;Q4;Growth Rates Q-o-Q;Government Activities;3.39;2010-12
2011;Q3;Growth Rates Q-o-Q;Oil Activities;3.11;2011-09
2011;Q3;Growth Rates Q-o-Q;Gross Value Added;1.53;2011-09
2011;Q4;Growth Rates Q-o-Q;Non-Oil Activities;2.03;2011-12
2012;Q2;Growth Rates Q-o-Q;Net Taxes on Products;6.8;2012-06
2012;Q2;Growth Rates Q-o-Q;Gross Domestic Product;0.41;2012-06
2012;Q4;Growth Rates Q-o-Q;Government Activities;-3.6;2012-12
2012;Q4;Growth Rates Q-o-Q;Net Taxes on Products;0.06;2012-12
2013;Q1;Growth Rates Q-o-Q;Net Taxes on Products;2.6;2013-03
2013;Q2;Growth Rates Q-o-Q;Government Activities;3.16;2013-06
2013;Q2;Growth Rates Q-o-Q;Gross Value Added;2.13;2013-06
2014;Q2;Growth Rates Q-o-Q;Net Taxes on Products;-5.87;2014-06
2014;Q3;Growth Rates Q-o-Q;Oil Activities;-0.76;2014-09
2014;Q4;Growth Rates Q-o-Q;Gross Value Added;0.23;2014-12
2014;Q4;Growth Rates Q-o-Q;Net Taxes on Products;-6.61;2014-12
2015;Q1;Growth Rates Q-o-Q;Non-Oil Activities;2.16;2015-03
2015;Q3;Growth Rates Q-o-Q;Non-Oil Activities;1.94;2015-09
2015;Q3;Growth Rates Q-o-Q;Government Activities;0.71;2015-09
2015;Q4;Growth Rates Q-o-Q;Non-Oil Activities;0.52;2015-12
2015;Q4;Growth Rates Q-o-Q;Gross Value Added;0.1;2015-12
2016;Q1;Growth Rates Q-o-Q;Oil Activities;3.45;2016-03
2016;Q1;Growth Rates Q-o-Q;Gross Value Added;1.36;2016-03
2016;Q2;Growth Rates Q-o-Q;Gross Value Added;-0.12;2016-06
2016;Q2;Growth Rates Q-o-Q;Gross Domestic Product;-0.14;2016-06
2016;Q3;Growth Rates Q-o-Q;Government Activities;-1.18;2016-09
2017;Q2;Growth Rates Q-o-Q;Government Activities;0.01;2017-06
2017;Q2;Growth Rates Q-o-Q;Net Taxes on Products;12.15;2017-06
2017;Q4;Growth Rates Q-o-Q;Government Activities;0.86;2017-12
2018;Q1;Growth Rates Q-o-Q;Non-Oil Activities;-0.29;2018-03
2018;Q1;Growth Rates Q-o-Q;Government Activities;0.65;2018-03
2018;Q2;Growth Rates Q-o-Q;Non-Oil Activities;1.16;2018-06
2018;Q3;Growth Rates Q-o-Q;Non-Oil Activities;0.87;2018-09
2018;Q4;Growth Rates Q-o-Q;Oil Activities;2.34;2018-12
2019;Q1;Growth Rates Q-o-Q;Non-Oil Activities;2.51;2019-03
2019;Q2;Growth Rates Q-o-Q;Non-Oil Activities;1.24;2019-06
2019;Q2;Growth Rates Q-o-Q;Net Taxes on Products;2.47;2019-06
2019;Q3;Growth Rates Q-o-Q;Government Activities;-0.15;2019-09
2020;Q1;Growth Rates Q-o-Q;Gross Value Added;-2.21;2020-03
2020;Q3;Growth Rates Q-o-Q;Oil Activities;-5.47;2020-09
2020;Q3;Growth Rates Q-o-Q;Non-Oil Activities;7.95;2020-09
2020;Q3;Growth Rates Q-o-Q;Gross Domestic Product;2.53;2020-09
2021;Q4;Growth Rates Q-o-Q;Non-Oil Activities;2.55;2021-12
2021;Q4;Growth Rates Q-o-Q;Government Activities;-0.09;2021-12
2022;Q4;Growth Rates Q-o-Q;Government Activities;0.64;2022-12
2022;Q4;Growth Rates Q-o-Q;Gross Value Added;0.28;2022-12
2023;Q1;Growth Rates Q-o-Q;Non-Oil Activities;1.19;2023-03
2023;Q1;Growth Rates Q-o-Q;Net Taxes on Products;5.4;2023-03
2023;Q2;Growth Rates Q-o-Q;Gross Domestic Product;-0.38;2023-06
2023;Q4;Growth Rates Q-o-Q;Non-Oil Activities;1.57;2023-12
2023;Q4;Growth Rates Q-o-Q;Net Taxes on Products;-0.84;2023-12
2024;Q2;Growth Rates Q-o-Q;Oil Activities;0.25;2024-06
2024;Q3;Growth Rates Q-o-Q;Government Activities;0.4;2024-09
2024;Q3;Growth Rates Q-o-Q;Net Taxes on Products;3.98;2024-09
2024;Q4;Growth Rates Q-o-Q;Oil Activities;-0.27;2024-12
2024;Q4;Growth Rates Q-o-Q;Net Taxes on Products;0.81;2024-12
2025;Q1;Growth Rates Q-o-Q;Oil Activities;-0.39;2025-03
2025;Q1;Growth Rates Q-o-Q;Gross Domestic Product;0.6;2025-03
2025;Q3;Growth Rates Q-o-Q;Gross Value Added;1.18;2025-09
2025;Q4;Growth Rates Q-o-Q;Oil Activities;1.81;2025-12
2012;Q1;Contribution to Growth rate in GDP Q-o-Q;Non-Oil Activities;0.46;2012-03
2012;Q1;Contribution to Growth rate in GDP Q-o-Q;Gross Value Added;2.48;2012-03
2012;Q1;Contribution to Growth rate in GDP Q-o-Q;Gross Domestic Product;2.56;2012-03
2013;Q1;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;1.07;2013-03
2013;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;2.17;2013-06
2013;Q3;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.7;2013-09
2013;Q3;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;-0.04;2013-09
2013;Q4;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.53;2013-12
2013;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;-0.03;2013-12
2013;Q4;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.01;2013-12
2014;Q2;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-0.87;2014-06
2014;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;-0.25;2014-06
2014;Q4;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-0.12;2014-12
2014;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;0.23;2014-12
2014;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;0.18;2014-12
2015;Q2;Contribution to Growth rate in GDP Y-o-Y;Government Activities;-0.29;2015-06
2015;Q3;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.01;2015-09
2015;Q4;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;0.04;2015-12
2016;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;-0.12;2016-06
2016;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;-0.14;2016-06
2016;Q4;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.31;2016-12
2017;Q1;Contribution to Growth rate in GDP Y-o-Y;Government Activities;-0.26;2017-03
2017;Q2;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-0.13;2017-06
2017;Q3;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-0.28;2017-09
2017;Q3;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;1.27;2017-09
2017;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;1.02;2017-12
2018;Q1;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;0.29;2018-03
2018;Q2;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;0.2;2018-06
2018;Q2;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.64;2018-06
2018;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;1.19;2018-06
2018;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;1.27;2018-06
2018;Q3;Contribution to Growth rate in GDP Y-o-Y;Government Activities;-0.39;2018-09
2018;Q3;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;0.53;2018-09
2018;Q4;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.41;2018-12
2019;Q2;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.6;2019-06
2019;Q3;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-0.69;2019-09
2019;Q3;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.0;2019-09
2020;Q1;Contribution to Growth rate in GDP Y-o-Y;Government Activities;-0.17;2020-03
2020;Q4;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.86;2020-12
2021;Q1;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.14;2021-03
2021;Q1;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;1.6;2021-03
2021;Q4;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;1.51;2021-12
2021;Q4;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.21;2021-12
2021;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;2.49;2021-12
2022;Q1;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.48;2022-03
2022;Q1;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.47;2022-03
2022;Q2;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.14;2022-06
2022;Q4;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.09;2022-12
2022;Q4;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.07;2022-12
2023;Q3;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;-3.52;2023-09
2023;Q3;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.16;2023-09
2023;Q3;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;-2.62;2023-09
2024;Q2;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;0.07;2024-06
2024;Q2;Contribution to Growth rate in GDP Y-o-Y;Non-Oil Activities;0.78;2024-06
2024;Q3;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.21;2024-09
2024;Q3;Contribution to Growth rate in GDP Y-o-Y;Gross Domestic Product;0.78;2024-09
2024;Q4;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;0.97;2024-12
2024;Q4;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.04;2024-12
2025;Q1;Contribution to Growth rate in GDP Y-o-Y;Government Activities;0.03;2025-03
2025;Q2;Contribution to Growth rate in GDP Y-o-Y;Gross Value Added;1.88;2025-06
2025;Q4;Contribution to Growth rate in GDP Y-o-Y;Oil Activities;0.46;2025-12
2025;Q4;Contribution to Growth rate in GDP Y-o-Y;Net Taxes on Products;0.05;2025-12
2010;Q2;Index;Oil Activities;80.3;2010-06
2010;Q2;Index;Non-Oil Activities;46.7;2010-06
2010;Q3;Index;Non-Oil Activities;48.0;2010-09
2010;Q4;Index;Government Activities;73.7;2010-12
2010;Q4;Index;Gross Domestic Product;64.9;2010-12
2011;Q1;Index;Net Taxes on Products;64.5;2011-03
2011;Q1;Index;Gross Domestic Product;65.3;2011-03
2011;Q2;Index;Non-Oil Activities;52.9;2011-06
2011;Q4;Index;Non-Oil Activities;54.7;2011-12
2011;Q4;Index;Gross Value Added;70.1;2011-12
2011;Q4;Index;Net Taxes on Products;77.2;2011-12
2012;Q3;Index;Oil Activities;95.5;2012-09
2012;Q3;Index;Gross Domestic Product;71.8;2012-09
2013;Q1;Index;Gross Domestic Product;71.8;2013-03
2013;Q2;Index;Oil Activities;94.2;2013-06
2013;Q3;Index;Oil Activities;98.5;2013-09
2013;Q4;Index;Government Activities;85.8;2013-12
2013;Q4;Index;Gross Domestic Product;74.9;2013-12
2014;Q1;Index;Gross Value Added;76.8;2014-03
2014;Q1;Index;Net Taxes on Products;91.7;2014-03
2014;Q3;Index;Government Activities;88.3;2014-09
2014;Q4;Index;Non-Oil Activities;66.4;2014-12
2014;Q4;Index;Gross Value Added;77.2;2014-12
2014;Q4;Index;Gross Domestic Product;77.0;2014-12
2015;Q1;Index;Oil Activities;99.3;2015-03
2015;Q2;Index;Government Activities;88.5;2015-06
2015;Q3;Index;Net Taxes on Products;98.9;2015-09
2015;Q4;Index;Gross Domestic Product;80.6;2015-12
2016;Q1;Index;Net Taxes on Products;82.5;2016-03
2016;Q2;Index;Oil Activities;105.2;2016-06
2016;Q2;Index;Net Taxes on Products;80.7;2016-06
2016;Q3;Index;Oil Activities;106.1;2016-09
2016;Q3;Index;Government Activities;87.7;2016-09
2016;Q3;Index;Net Taxes on Products;67.0;2016-09
2016;Q4;Index;Oil Activities;106.4;2016-12
2016;Q4;Index;Net Taxes on Products;79.6;2016-12
2017;Q1;Index;Gross Value Added;82.0;2017-03
2017;Q2;Index;Oil Activities;103.3;2017-06
2017;Q2;Index;Non-Oil Activities;71.2;2017-06
2017;Q2;Index;Gross Value Added;82.4;2017-06
2017;Q2;Index;Net Taxes on Products;79.0;2017-06
2017;Q3;Index;Oil Activities;102.0;2017-09
2017;Q4;Index;Oil Activities;101.7;2017-12
2017;Q4;Index;Gross Domestic Product;83.8;2017-12
2018;Q2;Index;Non-Oil Activities;74.0;2018-06
2018;Q2;Index;Government Activities;93.4;2018-06
2018;Q3;Index;Oil Activities;106.1;2018-09
2018;Q3;Index;Government Activities;91.3;2018-09
2018;Q4;Index;Oil Activities;108.6;2018-12
2019;Q2;Index;Gross Domestic Product;86.6;2019-06
2019;Q3;Index;Net Taxes on Products;84.2;2019-09
2019;Q4;Index;Non-Oil Activities;78.4;2019-12
2020;Q1;Index;Government Activities;93.2;2020-03
2020;Q1;Index;Gross Domestic Product;85.2;2020-03
2020;Q2;Index;Oil Activities;95.4;2020-06
2020;Q2;Index;Gross Value Added;81.3;2020-06
2020;Q2;Index;Net Taxes on Products;70.4;2020-06
2020;Q3;Index;Oil Activities;90.1;2020-09
2020;Q3;Index;Non-Oil Activities;76.6;2020-09
2020;Q3;Index;Net Taxes on Products;77.1;2020-09
2020;Q4;Index;Net Taxes on Products;81.5;2020-12
2020;Q4;Index;Gross Domestic Product;84.5;2020-12
2021;Q2;Index;Net Taxes on Products;79.5;2021-06
2021;Q3;Index;Oil Activities;99.6;2021-09
2021;Q4;Index;Non-Oil Activities;86.2;2021-12
2022;Q1;Index;Net Taxes on Products;92.5;2022-03
2022;Q2;Index;Non-Oil Activities;92.5;2022-06
2022;Q2;Index;Government Activities;98.8;2022-06
2022;Q3;Index;Gross Value Added;101.6;2022-09
2022;Q3;Index;Gross Domestic Product;101.2;2022-09
2023;Q1;Index;Non-Oil Activities;98.1;2023-03
2023;Q1;Index;Gross Value Added;101.6;2023-03
2023;Q1;Index;Net Taxes on Products;99.6;2023-03
2023;Q1;Index;Gross Domestic Product;101.5;2023-03
2023;Q3;Index;Oil Activities;94.4;2023-09
2023;Q3;Index;Gross Domestic Product;98.5;2023-09
2023;Q4;Index;Gross Value Added;98.7;2023-12
2023;Q4;Index;Net Taxes on Products;100.5;2023-12
2023;Q4;Index;Gross Domestic Product;98.8;2023-12
2024;Q1;Index;Oil Activities;95.6;2024-03
2024;Q2;Index;Oil Activities;95.8;2024-06
2024;Q4;Index;Gross Value Added;104.0;2024-12
2025;Q1;Index;Non-Oil Activities;109.6;2025-03
2025;Q3;Index;Net Taxes on Products;109.9;2025-09
2025;Q4;Index;Non-Oil Activities;113.1;2025-12
2025;Q4;Index;Government Activities;104.3;2025-12
2025;Q4;Index;Gross Value Added;109.5;2025-12
2010;Q1;Million of Saudi Riyals;Oil Activities;249329.0;2010-03
2010;Q1;Million of Saudi Riyals;Net Taxes on Products;34746.0;2010-03
2010;Q3;Million of Saudi Riyals;Government Activities;110760.0;2010-09
2010;Q4;Million of Saudi Riyals;Oil Activities;295531.0;2010-12
2010;Q4;Million of Saudi Riyals;Government Activities;114509.0;2010-12
2010;Q4;Million of Saudi Riyals;Gross Value Added;705895.0;2010-12
2011;Q1;Million of Saudi Riyals;Net Taxes on Products;38207.0;2011-03
2011;Q2;Million of Saudi Riyals;Non-Oil Activities;321639.0;2011-06
2011;Q2;Million of Saudi Riyals;Net Taxes on Products;46069.0;2011-06
2011;Q3;Million of Saudi Riyals;Gross Value Added;742148.0;2011-09
2011;Q4;Million of Saudi Riyals;Gross Value Added;759510.0;2011-12
2012;Q1;Million of Saudi Riyals;Net Taxes on Products;51541.0;2012-03
2012;Q2;Million of Saudi Riyals;Oil Activities;316985.0;2012-06
2012;Q2;Million of Saudi Riyals;Government Activities;121175.0;2012-06
2013;Q1;Million of Saudi Riyals;Non-Oil Activities;363692.0;2013-03
2013;Q1;Million of Saudi Riyals;Gross Domestic Product;819716.0;2013-03
2013;Q4;Million of Saudi Riyals;Oil Activities;307477.0;2013-12
2013;Q4;Million of Saudi Riyals;Non-Oil Activities;380190.0;2013-12
2014;Q1;Million of Saudi Riyals;Net Taxes on Products;54274.0;2014-03
2014;Q2;Million of Saudi Riyals;Oil Activities;309776.0;2014-06
2014;Q3;Million of Saudi Riyals;Government Activities;137242.0;2014-09
2014;Q4;Million of Saudi Riyals;Gross Domestic Product;879244.0;2014-12
2015;Q1;Million of Saudi Riyals;Oil Activities;317621.0;2015-03
2015;Q1;Million of Saudi Riyals;Non-Oil Activities;412452.0;2015-03
2015;Q1;Million of Saudi Riyals;Government Activities;140725.0;2015-03
2015;Q2;Million of Saudi Riyals;Oil Activities;334105.0;2015-06
2015;Q2;Million of Saudi Riyals;Net Taxes on Products;58101.0;2015-06
2015;Q3;Million of Saudi Riyals;Oil Activities;325987.0;2015-09
2015;Q4;Million of Saudi Riyals;Gross Domestic Product;921077.0;2015-12
2016;Q2;Million of Saudi Riyals;Gross Value Added;886604.0;2016-06
2016;Q3;Million of Saudi Riyals;Government Activities;136258.0;2016-09
2016;Q3;Million of Saudi Riyals;Net Taxes on Products;39678.0;2016-09
2016;Q4;Million of Saudi Riyals;Gross Value Added;891918.0;2016-12
2016;Q4;Million of Saudi Riyals;Net Taxes on Products;47138.0;2016-12
2017;Q1;Million of Saudi Riyals;Non-Oil Activities;428986.0;2017-03
2017;Q2;Million of Saudi Riyals;Government Activities;135843.0;2017-06
2017;Q2;Million of Saudi Riyals;Net Taxes on Products;46796.0;2017-06
2017;Q3;Million of Saudi Riyals;Oil Activities;326155.0;2017-09
2017;Q4;Million of Saudi Riyals;Net Taxes on Products;45812.0;2017-12
2018;Q1;Million of Saudi Riyals;Oil Activities;331164.0;2018-03
2018;Q2;Million of Saudi Riyals;Oil Activities;333711.0;2018-06
2018;Q2;Million of Saudi Riyals;Government Activities;145152.0;2018-06
